sim_time_s,packet_timestamp_s,wall_time_utc_s,frame_count,frame_rate_hz,packet_interval_ms,round_trip_ms,design_internal_roll_deg,design_internal_pitch_deg,rc_roll_normalized,rc_pitch_normalized,rc_yaw_normalized,rc_throttle_normalized,rc1_sent_us,rc2_sent_us,rc3_sent_us,rc4_sent_us,rc5_sent_us,rc6_sent_us,rc7_sent_us,rc8_sent_us,protocol_throttle_pwm_us,protocol_aileron_left_pwm_us,protocol_aileron_right_pwm_us,protocol_elevator_pwm_us,protocol_rudder_pwm_us,tx_packets,rx_packets,dropped_packets,duplicate_packets,invalid_packets
0.000000000,0.020000000,1787652919.061932,1,50.000,NaN,299.650600,0,0,0,0,0,0.399236184,1500,1500,1399.23618,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,1,2,0,0,0
0.020000000,0.040000000,1787652919.229843,2,50.000,167.911053,31.204800,0,0,0,0,0,0.399236594,1500,1500,1399.23659,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,2,4,0,1,0
0.040000000,0.060000000,1787652919.336131,3,50.000,106.288195,28.695100,0,0,0,0,0,0.399930949,1500,1500,1399.93095,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,3,6,0,2,0
0.060000000,0.080000000,1787652919.430475,4,50.000,94.343901,23.232700,0,0,0,0,0,0.40062507,1500,1500,1400.62507,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,4,8,0,3,0
0.080000000,0.100000000,1787652919.525875,5,50.000,95.400095,22.996000,0,0,0,0,0,0.401318777,1500,1500,1401.31878,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,5,10,0,4,0
0.100000000,0.120000000,1787652919.635650,6,50.000,109.774828,29.032300,0,0,0,0,0,0.402011944,1500,1500,1402.01194,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,6,12,0,5,0
0.120000000,0.140000000,1787652919.764031,7,50.000,128.381014,5.749300,0,0,0,0,0,0.402704491,1500,1500,1402.70449,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,7,14,0,6,0
0.140000000,0.160000000,1787652919.945822,8,50.000,181.791067,18.169800,0,0,0,0,0,0.403396361,1500,1500,1403.39636,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,8,16,0,7,0
0.160000000,0.180000000,1787652920.084543,9,50.000,138.720989,33.157700,0,0,0,0,0,0.404087519,1500,1500,1404.08752,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,9,18,0,8,0
0.180000000,0.200000000,1787652920.192558,10,50.000,108.015060,27.888400,0,0,0,0,0,0.40477794,1500,1500,1404.77794,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,10,20,0,9,0
0.200000000,0.220000000,1787652920.315989,11,50.000,123.430967,20.249800,0,0,0,0,0,0.405467606,1500,1500,1405.46761,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,11,22,0,10,0
0.220000000,0.240000000,1787652920.439306,12,50.000,123.317003,17.490000,0,0,0,0,0,0.406156499,1500,1500,1406.1565,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,12,24,0,11,0
0.240000000,0.260000000,1787652920.577298,13,50.000,137.992144,27.117800,0,0,0,0,0,0.406844601,1500,1500,1406.8446,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,13,26,0,12,0
0.260000000,0.280000000,1787652920.670730,14,50.000,93.431711,18.723100,0,0,0,0,0,0.407531889,1500,1500,1407.53189,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,14,28,0,13,0
0.280000000,0.300000000,1787652920.794090,15,50.000,123.360157,25.947000,0,0,0,0,0,0.408218333,1500,1500,1408.21833,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,15,30,0,14,0
0.300000000,0.320000000,1787652920.917999,16,50.000,123.908997,27.300500,0,0,0,0,0,0.408903898,1500,1500,1408.9039,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,16,32,0,15,0
0.320000000,0.340000000,1787652921.025661,17,50.000,107.661963,23.128400,0,0,0,0,0,0.409588539,1500,1500,1409.58854,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,17,34,0,16,0
0.340000000,0.360000000,1787652921.162869,18,50.000,137.207985,21.137500,0,0,0,0,0,0.410272202,1500,1500,1410.2722,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,18,36,0,17,0
0.360000000,0.380000000,1787652921.287757,19,50.000,124.888182,31.803700,0,0,0,0,0,0.410954826,1500,1500,1410.95483,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,19,38,0,18,0
0.380000000,0.400000000,1787652921.396274,20,50.000,108.516693,22.886700,0,0,0,0,0,0.41163634,1500,1500,1411.63634,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,20,40,0,19,0
0.400000000,0.420000000,1787652921.504982,21,50.000,108.708143,24.111000,0,0,0,0,0,0.412316666,1500,1500,1412.31667,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,21,42,0,20,0
0.420000000,0.440000000,1787652921.631047,22,50.000,126.065016,48.832900,0,0,0,0,0,0.412995716,1500,1500,1412.99572,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,22,44,0,21,0
0.440000000,0.460000000,1787652921.740873,23,50.000,109.826088,27.888700,0,0,0,0,0,0.413673397,1500,1500,1413.6734,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,23,46,0,22,0
0.460000000,0.480000000,1787652921.864806,24,50.000,123.932838,32.478400,0,0,0,0,0,0.414349608,1500,1500,1414.34961,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,24,48,0,23,0
0.480000000,0.500000000,1787652921.975382,25,50.000,110.576153,33.096700,0,0,0,0,0,0.415024242,1500,1500,1415.02424,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,25,50,0,24,0
0.500000000,0.520000000,1787652922.083955,26,50.000,108.572960,23.824700,0,0,0,0,0,0.415697187,1500,1500,1415.69719,1500,1500,1000,1900,1000,980,1500,1500,1500,1500,26,52,0,25,0
